 No.,ID,Pos.(X),Pos.(Y),Pos.(Z),Data(X),Data(Y),Data(Z),Main Data,Displacement,Prn Cos(X),Prn Cos(Y),Prn Cos(Z),
1886,15733,2.50067e+01,-5.25041e-01,1.00000e+00,-,-,-,9.51037e+00,3.95852e-02,-,-,-,
1885,5994,-2.84113e+00,2.72030e+00,1.00000e+00,-,-,-,8.03746e+00,3.62396e-02,-,-,-,
1884,5870,1.01836e+01,-3.25902e+00,1.00000e+00,-,-,-,9.98031e+00,5.41515e-02,-,-,-,
1883,5871,1.25000e+01,-3.23953e+00,1.00000e+00,-,-,-,9.71978e+00,5.47904e-02,-,-,-,
1882,6236,1.14709e+01,4.23048e+00,1.00000e+00,-,-,-,1.54359e+01,5.94621e-02,-,-,-,
1881,15343,3.31253e+01,1.01170e+00,1.00000e+00,-,-,-,9.63056e+00,2.00823e-02,-,-,-,
1880,11154,1.54649e+01,4.12935e+00,0.00000e+00,-,-,-,1.01410e+01,5.64493e-02,-,-,-,
1879,5934,9.45997e-01,-2.07753e+00,1.00000e+00,-,-,-,7.09637e+00,4.12901e-02,-,-,-,
1878,15262,3.15094e+01,2.41080e+00,5.00000e-01,-,-,-,9.39514e+00,2.22933e-02,-,-,-,
1877,11234,2.72577e+01,4.09585e+00,0.00000e+00,-,-,-,6.87668e+00,3.27710e-02,-,-,-,
1876,5944,1.08288e+00,-3.22610e+00,1.00000e+00,-,-,-,2.74612e+00,4.10931e-02,-,-,-,
1875,10631,2.36823e+01,-5.00000e+00,5.00000e-01,-,-,-,1.11796e+01,4.57371e-02,-,-,-,
1874,5981,1.77615e-01,3.87970e+00,1.00000e+00,-,-,-,9.51323e+00,4.15457e-02,-,-,-,
1873,15647,1.97117e+01,-1.89085e+00,1.00000e+00,-,-,-,8.14112e+00,5.19371e-02,-,-,-,
1872,15438,3.11620e+01,-4.28780e+00,1.00000e+00,-,-,-,9.92319e+00,2.95774e-02,-,-,-,
1871,11245,3.29943e+01,3.70050e-01,0.00000e+00,-,-,-,9.77853e+00,2.13470e-02,-,-,-,
1870,5977,-1.11993e+00,1.02468e+00,1.00000e+00,-,-,-,1.02401e+01,3.84119e-02,-,-,-,
1869,6228,9.16171e+00,1.93703e+00,1.00000e+00,-,-,-,9.35541e+00,5.61896e-02,-,-,-,
1868,15123,2.72919e+01,2.64037e+00,5.00000e-01,-,-,-,6.50612e+00,3.33446e-02,-,-,-,
1867,5970,3.43774e+00,-4.30914e+00,1.00000e+00,-,-,-,1.53425e+01,4.62156e-02,-,-,-,
1866,15219,3.01732e+01,3.77986e+00,5.00000e-01,-,-,-,8.04753e+00,2.49469e-02,-,-,-,
1865,6241,-8.55678e+00,-4.55765e+00,1.00000e+00,-,-,-,8.83469e+00,1.16299e-02,-,-,-,
1864,11095,2.35232e+01,-4.18519e+00,0.00000e+00,-,-,-,4.48310e+00,4.51800e-02,-,-,-,
1863,5905,-8.73873e+00,-4.18637e+00,1.00000e+00,-,-,-,9.55981e+00,1.14741e-02,-,-,-,
1862,6170,-1.48737e+00,9.21619e-01,1.00000e+00,-,-,-,9.72581e+00,3.76658e-02,-,-,-,
1861,15324,2.12568e+01,-5.00000e+00,1.00000e+00,-,-,-,1.78170e+01,5.06128e-02,-,-,-,
1860,10859,3.18437e+01,2.45328e+00,0.00000e+00,-,-,-,8.82305e+00,2.13554e-02,-,-,-,
1859,6063,1.64677e+00,-4.47919e+00,1.00000e+00,-,-,-,6.46556e+00,4.17110e-02,-,-,-,
1858,15404,1.25000e+01,-3.85843e+00,1.00000e+00,-,-,-,1.13798e+01,5.47023e-02,-,-,-,
1857,11037,1.37792e+01,3.68986e+00,0.00000e+00,-,-,-,1.06399e+01,5.89087e-02,-,-,-,
1856,6196,9.16912e+00,-4.21920e+00,1.00000e+00,-,-,-,1.22719e+01,5.33995e-02,-,-,-,
1855,5908,-1.04149e+00,-4.31123e+00,1.00000e+00,-,-,-,9.84524e+00,3.41031e-02,-,-,-,
1854,6161,9.18886e+00,1.60326e+00,1.00000e+00,-,-,-,9.32734e+00,5.61222e-02,-,-,-,
1853,5991,9.72578e+00,1.80828e+00,1.00000e+00,-,-,-,9.21633e+00,5.67836e-02,-,-,-,
1852,6030,7.89541e+00,4.70100e+00,1.00000e+00,-,-,-,1.19254e+01,5.49359e-02,-,-,-,
1851,10782,2.85449e+01,3.56440e+00,5.00000e-01,-,-,-,8.21448e+00,3.04718e-02,-,-,-,
1850,5830,8.35945e+00,5.00000e+00,1.00000e+00,-,-,-,1.27662e+01,5.57414e-02,-,-,-,
1849,6077,9.33348e+00,4.54057e+00,1.00000e+00,-,-,-,1.20591e+01,5.69835e-02,-,-,-,
1848,15054,1.57617e+01,1.07883e+00,5.00000e-01,-,-,-,9.40160e+00,5.65518e-02,-,-,-,
1847,10862,3.39142e+01,1.44475e-01,0.00000e+00,-,-,-,9.58749e+00,1.98845e-02,-,-,-,
1846,6238,5.14673e+00,-1.84975e+00,1.00000e+00,-,-,-,8.49207e+00,5.06096e-02,-,-,-,
1845,6225,5.63028e+00,-1.39657e+00,1.00000e+00,-,-,-,8.94968e+00,5.12388e-02,-,-,-,
1844,15332,1.88080e+01,-5.00000e+00,1.00000e+00,-,-,-,1.59271e+01,5.31611e-02,-,-,-,
1843,6126,5.92549e+00,-1.27826e+00,1.00000e+00,-,-,-,9.23292e+00,5.15893e-02,-,-,-,
1842,15762,2.33665e+01,-2.05265e+00,1.00000e+00,-,-,-,8.67253e+00,4.36768e-02,-,-,-,
1841,15459,3.64554e+01,-4.58592e+00,1.00000e+00,-,-,-,5.88942e+00,2.68092e-02,-,-,-,
1840,11210,2.37635e+01,-2.24263e+00,0.00000e+00,-,-,-,7.18288e+00,4.30523e-02,-,-,-,
1839,15174,2.31005e+01,-3.36725e+00,5.00000e-01,-,-,-,5.06531e+00,4.52509e-02,-,-,-,
1838,5843,-3.12906e+00,5.00000e+00,1.00000e+00,-,-,-,1.47455e+01,3.80094e-02,-,-,-,
1837,6036,-3.36794e+00,4.40152e+00,1.00000e+00,-,-,-,6.82685e+00,3.68710e-02,-,-,-,
1836,15501,2.10503e+01,-4.13163e+00,1.00000e+00,-,-,-,1.62055e+01,5.05801e-02,-,-,-,
1835,6095,5.41401e+00,-3.86394e+00,1.00000e+00,-,-,-,8.45987e+00,5.03562e-02,-,-,-,
1834,6001,5.23225e+00,-4.32112e+00,1.00000e+00,-,-,-,1.22692e+01,4.99579e-02,-,-,-,
1833,6064,5.47795e+00,-4.35124e+00,1.00000e+00,-,-,-,1.30822e+01,5.02445e-02,-,-,-,
1832,15772,2.97696e+01,4.00639e+00,1.00000e+00,-,-,-,9.50588e+00,2.60520e-02,-,-,-,
1831,6065,5.17006e+00,-3.76090e+00,1.00000e+00,-,-,-,7.19574e+00,5.01021e-02,-,-,-,
1830,6081,9.07002e+00,-3.73249e+00,1.00000e+00,-,-,-,1.08412e+01,5.34733e-02,-,-,-,
1829,6226,-2.26347e+00,1.35847e+00,1.00000e+00,-,-,-,8.98950e+00,3.64632e-02,-,-,-,
1828,5914,-2.23658e+00,9.16196e-01,1.00000e+00,-,-,-,8.79689e+00,3.62822e-02,-,-,-,
1827,15584,2.62580e+01,-4.81982e+00,1.00000e+00,-,-,-,1.00589e+01,3.98009e-02,-,-,-,
1826,6118,-9.53446e+00,-1.14567e+00,1.00000e+00,-,-,-,9.68860e+00,1.36736e-02,-,-,-,
1825,15754,2.45056e+01,-8.46174e-01,1.00000e+00,-,-,-,9.22489e+00,4.07625e-02,-,-,-,
1824,15451,2.91424e+01,4.22517e+00,1.00000e+00,-,-,-,2.96671e+01,2.82593e-02,-,-,-,
1823,6102,-2.31846e-01,-8.06817e-01,1.00000e+00,-,-,-,9.60839e+00,3.93764e-02,-,-,-,
1822,15435,3.59980e+01,-3.83429e+00,1.00000e+00,-,-,-,6.70173e+00,2.52317e-02,-,-,-,
1821,5912,2.04022e-01,-1.53090e+00,1.00000e+00,-,-,-,9.89779e+00,4.00191e-02,-,-,-,
1820,6125,-6.57572e+00,1.95270e+00,1.00000e+00,-,-,-,9.68857e+00,2.51501e-02,-,-,-,
1819,5925,-6.97874e+00,7.49349e-01,1.00000e+00,-,-,-,9.84401e+00,2.22929e-02,-,-,-,
1818,5958,-6.73842e+00,1.41352e+00,1.00000e+00,-,-,-,9.91097e+00,2.38958e-02,-,-,-,
1817,5845,-3.82719e+00,5.00000e+00,1.00000e+00,-,-,-,1.63088e+01,3.69656e-02,-,-,-,
1816,6026,-2.67511e+00,4.40239e+00,1.00000e+00,-,-,-,8.18650e+00,3.79172e-02,-,-,-,
1815,6091,-2.91461e+00,3.77320e+00,1.00000e+00,-,-,-,5.39160e+00,3.68959e-02,-,-,-,
1814,6085,-7.12480e+00,1.62138e+00,1.00000e+00,-,-,-,9.52960e+00,2.34027e-02,-,-,-,
1813,6069,-7.63237e+00,1.29735e+00,1.00000e+00,-,-,-,9.62831e+00,2.17813e-02,-,-,-,
1812,15607,2.03519e+01,-4.36035e+00,1.00000e+00,-,-,-,1.21984e+01,5.17434e-02,-,-,-,
1811,15526,2.78411e+01,2.72030e+00,1.00000e+00,-,-,-,8.03745e+00,3.24160e-02,-,-,-,
1810,6141,-7.83318e+00,8.00593e-01,1.00000e+00,-,-,-,9.70509e+00,2.05054e-02,-,-,-,
1809,10931,2.13358e+01,-4.15636e+00,0.00000e+00,-,-,-,3.37717e+01,4.99072e-02,-,-,-,
1808,6157,1.34198e+00,-3.15368e+00,1.00000e+00,-,-,-,3.71813e+00,4.16592e-02,-,-,-,
1807,15759,3.56056e+01,-2.64483e+00,1.00000e+00,-,-,-,9.50108e+00,2.30241e-02,-,-,-,
1806,10793,3.64325e+01,-4.03958e+00,5.00000e-01,-,-,-,6.58351e+00,2.54890e-02,-,-,-,
1805,15196,3.26077e+01,1.33339e+00,5.00000e-01,-,-,-,9.59474e+00,2.08048e-02,-,-,-,
1804,6009,6.40113e+00,-4.67059e+00,1.00000e+00,-,-,-,1.41856e+01,5.10892e-02,-,-,-,
1803,15187,2.42284e+01,-4.89006e+00,5.00000e-01,-,-,-,1.11853e+01,4.44829e-02,-,-,-,
1802,6034,7.26704e+00,-4.62612e+00,1.00000e+00,-,-,-,1.35121e+01,5.18907e-02,-,-,-,
1801,6057,5.92842e+00,-4.19823e+00,1.00000e+00,-,-,-,1.12463e+01,5.07931e-02,-,-,-,
1800,15180,1.87803e+01,-1.24849e+00,5.00000e-01,-,-,-,9.32559e+00,5.29549e-02,-,-,-,
1799,15235,1.94154e+01,-3.86008e+00,5.00000e-01,-,-,-,8.61147e+00,5.25126e-02,-,-,-,
1798,6146,5.66228e+00,-4.12253e+00,1.00000e+00,-,-,-,9.83509e+00,5.05392e-02,-,-,-,
1797,6005,7.55142e+00,4.72057e-02,1.00000e+00,-,-,-,9.80711e+00,5.37931e-02,-,-,-,
1796,15462,1.94554e+01,-2.88519e+00,1.00000e+00,-,-,-,5.35561e+00,5.23041e-02,-,-,-,
1795,6216,-9.05659e+00,-8.62741e-01,1.00000e+00,-,-,-,9.73438e+00,1.51316e-02,-,-,-,
1794,6071,3.18411e+00,-4.55318e+00,1.00000e+00,-,-,-,1.10191e+01,4.54227e-02,-,-,-,
1793,6078,-1.11928e+01,-4.43338e+00,1.00000e+00,-,-,-,6.49504e+00,5.06977e-03,-,-,-,
1792,15055,1.47926e+01,1.96978e+00,5.00000e-01,-,-,-,9.08247e+00,5.76803e-02,-,-,-,
1791,15778,2.09884e+01,-2.60409e+00,8.89643e-01,-,-,-,8.88573e+00,5.03677e-02,-,-,-,
1790,15411,2.17581e+01,-3.24443e+00,1.00000e+00,-,-,-,9.00167e+00,4.80360e-02,-,-,-,
1789,10863,3.47451e+01,-7.60534e-01,0.00000e+00,-,-,-,9.57715e+00,2.01815e-02,-,-,-,
1788,6089,2.32805e+00,-3.86379e+00,1.00000e+00,-,-,-,5.46080e+00,4.35940e-02,-,-,-,
1787,6234,6.34975e-01,-1.50176e+00,1.00000e+00,-,-,-,8.86054e+00,4.08711e-02,-,-,-,
1786,10842,2.12568e+01,-5.00000e+00,0.00000e+00,-,-,-,1.78170e+01,5.06128e-02,-,-,-,
1785,5946,-1.61512e+00,5.15722e-01,1.00000e+00,-,-,-,9.16177e+00,3.72349e-02,-,-,-,
1784,5987,1.12208e+01,3.68986e+00,1.00000e+00,-,-,-,1.06399e+01,5.90712e-02,-,-,-,
1783,10937,1.76909e+01,7.14756e-01,0.00000e+00,-,-,-,9.59552e+00,5.42078e-02,-,-,-,
1782,15134,3.31792e+01,-5.54610e-01,5.00000e-01,-,-,-,9.99112e+00,2.24765e-02,-,-,-,
1781,5803,9.15220e+00,-5.00000e+00,1.00000e+00,-,-,-,1.43936e+01,5.31594e-02,-,-,-,
1780,6014,-3.19693e+00,3.26249e+00,1.00000e+00,-,-,-,7.53362e+00,3.60029e-02,-,-,-,
1779,15714,1.82999e+01,-5.81929e-01,1.00000e+00,-,-,-,9.81359e+00,5.35072e-02,-,-,-,
1778,15075,2.94301e+01,5.00000e+00,5.00000e-01,-,-,-,6.18822e+00,2.66150e-02,-,-,-,
1777,15156,3.27615e+01,3.00769e-01,5.00000e-01,-,-,-,9.87958e+00,2.19534e-02,-,-,-,
1776,5969,3.94968e+00,-4.13164e+00,1.00000e+00,-,-,-,1.62057e+01,4.79063e-02,-,-,-,
1775,11128,3.61928e+01,-4.43338e+00,0.00000e+00,-,-,-,6.49460e+00,2.64705e-02,-,-,-,
1774,6198,3.73679e+00,-4.45205e+00,1.00000e+00,-,-,-,1.74975e+01,4.70351e-02,-,-,-,
1773,15260,2.46797e+01,-9.36504e-01,5.00000e-01,-,-,-,9.23564e+00,4.04919e-02,-,-,-,
1772,6073,3.95742e+00,-4.61933e+00,1.00000e+00,-,-,-,1.79573e+01,4.75176e-02,-,-,-,
1771,11008,3.17384e+01,1.41353e+00,0.00000e+00,-,-,-,9.91098e+00,2.28122e-02,-,-,-,
1770,10858,3.12784e+01,3.03841e+00,0.00000e+00,-,-,-,9.73768e+00,2.23467e-02,-,-,-,
1769,6068,-8.38499e+00,4.55210e-01,1.00000e+00,-,-,-,9.65210e+00,1.87664e-02,-,-,-,
1768,6067,-9.21098e+00,-4.76024e-01,1.00000e+00,-,-,-,9.61783e+00,1.54807e-02,-,-,-,
1767,10852,1.71433e+01,-5.00000e+00,0.00000e+00,-,-,-,1.45758e+01,5.39705e-02,-,-,-,
1766,6053,5.50921e-03,-4.89843e+00,1.00000e+00,-,-,-,1.07174e+01,3.68846e-02,-,-,-,
1765,15510,2.72961e+01,2.17478e+00,1.00000e+00,-,-,-,9.14008e+00,3.36242e-02,-,-,-,
1764,15655,2.80142e+01,2.60349e+00,1.00000e+00,-,-,-,8.22406e+00,3.21610e-02,-,-,-,
1763,5783,1.32070e+00,-5.00000e+00,1.00000e+00,-,-,-,1.11685e+01,4.06285e-02,-,-,-,
1762,15456,3.10771e+01,1.75959e+00,1.00000e+00,-,-,-,1.03361e+01,2.41314e-02,-,-,-,
1761,6011,1.24099e+00,-4.84571e+00,1.00000e+00,-,-,-,1.03941e+01,4.05114e-02,-,-,-,
1760,5835,1.09105e+00,5.00000e+00,1.00000e+00,-,-,-,8.87563e+00,4.39219e-02,-,-,-,
1759,6006,9.47342e+00,4.81344e+00,1.00000e+00,-,-,-,1.34138e+01,5.72458e-02,-,-,-,
1758,6039,1.71196e+00,4.59992e+00,1.00000e+00,-,-,-,9.33484e+00,4.45823e-02,-,-,-,
1757,15377,2.88272e+01,5.00000e+00,1.00000e+00,-,-,-,1.63088e+01,2.86900e-02,-,-,-,
1756,15289,2.31830e+01,-2.40032e+00,5.00000e-01,-,-,-,8.06747e+00,4.42892e-02,-,-,-,
1755,5834,2.66767e+00,5.00000e+00,1.00000e+00,-,-,-,9.63032e+00,4.64787e-02,-,-,-,
1754,6038,3.58827e+00,4.58015e+00,1.00000e+00,-,-,-,9.91803e+00,4.77062e-02,-,-,-,
1753,15368,2.52487e+01,5.00000e+00,1.00000e+00,-,-,-,8.37056e+00,3.62652e-02,-,-,-,
1752,15738,2.94583e+01,4.45988e+00,1.00000e+00,-,-,-,9.72061e+00,2.68384e-02,-,-,-,
1751,6025,8.78660e+00,4.73993e+00,1.00000e+00,-,-,-,1.24197e+01,5.62664e-02,-,-,-,
1750,15238,3.19855e+01,1.75189e+00,5.00000e-01,-,-,-,9.56205e+00,2.17858e-02,-,-,-,
1749,5910,8.56844e-01,-3.81534e+00,1.00000e+00,-,-,-,4.87760e+00,4.01955e-02,-,-,-,
1748,15251,2.35511e+01,-2.57542e+00,5.00000e-01,-,-,-,6.45899e+00,4.36986e-02,-,-,-,
1747,6098,-1.18345e+01,-4.08593e+00,1.00000e+00,-,-,-,8.67642e+00,4.04820e-03,-,-,-,
1746,10999,2.67611e+01,-4.55065e+00,0.00000e+00,-,-,-,9.84997e+00,3.82536e-02,-,-,-,
1745,6045,1.47680e+00,-4.18519e+00,1.00000e+00,-,-,-,4.48312e+00,4.14670e-02,-,-,-,
1744,15711,3.47283e+01,-4.71855e+00,1.00000e+00,-,-,-,8.68573e+00,2.74267e-02,-,-,-,
1743,15502,2.15623e+01,-4.30913e+00,1.00000e+00,-,-,-,1.53424e+01,4.93870e-02,-,-,-,
1742,5982,2.29885e+00,4.08791e+00,1.00000e+00,-,-,-,9.60384e+00,4.51674e-02,-,-,-,
1741,6185,2.64179e+00,-3.98808e+00,1.00000e+00,-,-,-,7.53333e+00,4.42971e-02,-,-,-,
1740,15309,3.10279e+01,-5.00000e+00,1.00000e+00,-,-,-,9.07132e+00,3.13520e-02,-,-,-,
1739,5971,3.03364e+00,-3.84253e+00,1.00000e+00,-,-,-,1.13763e+01,4.53135e-02,-,-,-,
1738,15645,3.65031e+01,-3.75087e+00,1.00000e+00,-,-,-,8.06203e+00,2.47966e-02,-,-,-,
1737,6165,1.10607e+01,4.19021e+00,1.00000e+00,-,-,-,1.24912e+01,5.89888e-02,-,-,-,
1736,6027,-2.69563e+00,3.89820e+00,1.00000e+00,-,-,-,5.74709e+00,3.73484e-02,-,-,-,
1735,5999,-2.10449e+00,4.00346e+00,1.00000e+00,-,-,-,6.70430e+00,3.82758e-02,-,-,-,
1734,6114,-2.71506e+00,3.42393e+00,1.00000e+00,-,-,-,5.81198e+00,3.69005e-02,-,-,-,
1733,11226,1.33255e+01,4.61558e+00,0.00000e+00,-,-,-,2.15546e+01,5.93864e-02,-,-,-,
1732,6007,-1.20948e+01,-3.58888e+00,1.00000e+00,-,-,-,9.16944e+00,4.64460e-03,-,-,-,
1731,6021,-1.16137e+01,-2.96483e+00,1.00000e+00,-,-,-,9.04972e+00,6.60809e-03,-,-,-,
1730,6178,8.43027e+00,4.47832e+00,1.00000e+00,-,-,-,1.14788e+01,5.56560e-02,-,-,-,
1729,6109,1.12267e+01,4.57254e+00,1.00000e+00,-,-,-,1.64876e+01,5.92165e-02,-,-,-,
1728,15775,2.41719e+01,-1.54441e+00,1.00000e+00,-,-,-,8.67748e+00,4.18489e-02,-,-,-,
1727,15566,1.77330e+01,-4.62612e+00,1.00000e+00,-,-,-,1.35121e+01,5.36957e-02,-,-,-,
1726,10997,2.40977e+01,-4.41699e+00,0.00000e+00,-,-,-,6.32985e+00,4.42203e-02,-,-,-,
1725,6156,1.30653e+00,-3.99562e+00,1.00000e+00,-,-,-,2.73289e+00,4.11697e-02,-,-,-,
1724,15171,2.81792e+01,2.55313e+00,5.00000e-01,-,-,-,8.41962e+00,3.18722e-02,-,-,-,
1723,6082,1.34099e+00,-4.40800e+00,1.00000e+00,-,-,-,6.70950e+00,4.10181e-02,-,-,-,
1722,11207,2.36580e+01,-3.15368e+00,0.00000e+00,-,-,-,3.71814e+00,4.39164e-02,-,-,-,
1721,10835,2.34346e+01,-5.00000e+00,0.00000e+00,-,-,-,9.58578e+00,4.62241e-02,-,-,-,
1720,6131,1.16961e+00,-4.69580e+00,1.00000e+00,-,-,-,9.04684e+00,4.04151e-02,-,-,-,
1719,6130,7.97732e-01,-4.90060e+00,1.00000e+00,-,-,-,1.15372e+01,3.92636e-02,-,-,-,
1718,6017,1.03139e+01,3.60745e+00,1.00000e+00,-,-,-,5.99725e+00,5.79698e-02,-,-,-,
1717,6153,1.52407e+00,-3.57625e+00,1.00000e+00,-,-,-,2.41258e+00,4.18713e-02,-,-,-,
1716,10992,1.94449e+01,-1.25427e+00,0.00000e+00,-,-,-,9.36616e+00,5.21822e-02,-,-,-,
1715,10909,1.33029e+01,3.43344e+00,0.00000e+00,-,-,-,9.67117e+00,5.95172e-02,-,-,-,
1714,6148,1.60127e+00,-3.97156e+00,1.00000e+00,-,-,-,2.62572e+00,4.18647e-02,-,-,-,
1713,6142,1.03425e+01,4.55726e+00,1.00000e+00,-,-,-,1.24539e+01,5.82456e-02,-,-,-,
1712,15475,1.81764e+01,-5.22502e-02,1.00000e+00,-,-,-,9.70424e+00,5.36436e-02,-,-,-,
1711,10932,2.14711e+01,-3.68825e+00,0.00000e+00,-,-,-,1.40313e+01,4.97491e-02,-,-,-,
1710,11282,1.66354e+01,9.80963e-01,0.00000e+00,-,-,-,9.63549e+00,5.54841e-02,-,-,-,
1709,6194,1.05316e+01,3.89682e+00,1.00000e+00,-,-,-,7.82839e+00,5.83133e-02,-,-,-,
1708,6003,1.07144e+01,4.00687e+00,1.00000e+00,-,-,-,9.21852e+00,5.85545e-02,-,-,-,
1707,10787,1.72474e+01,-4.24827e+00,5.00000e-01,-,-,-,1.24032e+01,5.38991e-02,-,-,-,
1706,6154,1.47701e+00,-2.81289e+00,1.00000e+00,-,-,-,5.83215e+00,4.20731e-02,-,-,-,
1705,15081,3.08733e+01,3.60239e+00,5.00000e-01,-,-,-,7.07922e+00,2.30820e-02,-,-,-,
1704,5975,1.33439e+00,-1.43145e+00,1.00000e+00,-,-,-,8.94204e+00,4.22755e-02,-,-,-,
1703,6202,1.25605e+00,-1.66622e+00,1.00000e+00,-,-,-,8.57614e+00,4.20365e-02,-,-,-,
1702,15116,2.15351e+01,-3.71190e+00,5.00000e-01,-,-,-,1.44015e+01,4.96584e-02,-,-,-,
1701,5993,1.56420e+00,-2.31625e+00,1.00000e+00,-,-,-,7.64025e+00,4.24280e-02,-,-,-,
1700,11152,2.52318e+01,-8.06816e-01,0.00000e+00,-,-,-,9.60839e+00,3.93471e-02,-,-,-,
1699,10943,1.89977e+01,3.71346e+00,0.00000e+00,-,-,-,9.84913e+00,5.00521e-02,-,-,-,
1698,15244,2.80520e+01,4.40213e+00,5.00000e-01,-,-,-,7.91460e+00,3.10227e-02,-,-,-,
1697,6121,1.67063e+00,-3.13630e+00,1.00000e+00,-,-,-,5.40215e+00,4.23672e-02,-,-,-,
1696,6214,1.76416e+00,-2.53948e+00,1.00000e+00,-,-,-,7.84118e+00,4.27719e-02,-,-,-,
1695,15080,3.05102e+01,5.00000e+00,5.00000e-01,-,-,-,5.64712e-01,2.31469e-02,-,-,-,
1694,5974,2.02092e+00,-2.25940e+00,1.00000e+00,-,-,-,8.84825e+00,4.34120e-02,-,-,-,
1693,15674,1.46575e+01,4.55726e+00,1.00000e+00,-,-,-,1.24539e+01,5.74677e-02,-,-,-,
1692,6070,2.78898e+00,-4.44692e+00,1.00000e+00,-,-,-,8.90028e+00,4.44575e-02,-,-,-,
1691,6074,4.30945e+00,-4.59873e+00,1.00000e+00,-,-,-,1.59087e+01,4.83385e-02,-,-,-,
1690,10646,2.66315e+01,1.76236e+00,5.00000e-01,-,-,-,1.04350e+01,3.50371e-02,-,-,-,
1689,15126,1.54058e+01,3.60278e+00,5.00000e-01,-,-,-,3.61114e+00,5.68024e-02,-,-,-,
1688,5795,4.90217e+00,-5.00000e+00,1.00000e+00,-,-,-,2.08231e+01,4.91666e-02,-,-,-,
1687,5961,-4.94858e+00,3.53685e+00,1.00000e+00,-,-,-,9.94157e+00,3.15439e-02,-,-,-,
1686,6240,-4.76954e+00,4.00639e+00,1.00000e+00,-,-,-,9.50590e+00,3.28056e-02,-,-,-,
1685,5841,-2.65364e+00,5.00000e+00,1.00000e+00,-,-,-,1.17565e+01,3.86049e-02,-,-,-,
1684,15305,3.60007e+01,-5.00000e+00,1.00000e+00,-,-,-,1.02795e+01,2.78577e-02,-,-,-,
1683,6010,-2.87873e+00,4.35187e+00,1.00000e+00,-,-,-,7.72987e+00,3.75727e-02,-,-,-,
1682,6092,-3.03707e+00,3.12396e+00,1.00000e+00,-,-,-,7.34382e+00,3.61735e-02,-,-,-,
1681,6099,-5.96322e+00,3.01518e+00,1.00000e+00,-,-,-,8.96342e+00,2.83509e-02,-,-,-,
1680,15773,3.35568e+01,-4.55765e+00,1.00000e+00,-,-,-,8.83469e+00,2.76822e-02,-,-,-,
1679,6033,-1.00632e+01,-1.42377e+00,1.00000e+00,-,-,-,9.66259e+00,1.21520e-02,-,-,-,
1678,6242,-5.69699e+00,3.33039e+00,1.00000e+00,-,-,-,8.01640e+00,2.94886e-02,-,-,-,
1677,15220,2.66390e+01,4.43050e+00,5.00000e-01,-,-,-,8.19239e+00,3.37806e-02,-,-,-,
1676,11192,1.46575e+01,4.55726e+00,0.00000e+00,-,-,-,1.24539e+01,5.74677e-02,-,-,-,
1675,6094,-5.61489e+00,3.75055e+00,1.00000e+00,-,-,-,5.63190e+00,3.04182e-02,-,-,-,
1674,5901,-9.41046e+00,-1.97409e+00,1.00000e+00,-,-,-,9.81244e+00,1.25933e-02,-,-,-,
1673,10653,2.59710e+01,-3.65415e-01,5.00000e-01,-,-,-,9.22244e+00,3.76302e-02,-,-,-,
1672,6160,1.23649e+00,-2.24264e+00,1.00000e+00,-,-,-,7.18288e+00,4.17923e-02,-,-,-,
1671,6181,1.28411e+00,-1.97170e+00,1.00000e+00,-,-,-,8.16935e+00,4.19808e-02,-,-,-,
1670,15783,3.05828e+01,4.65135e+00,7.73087e-01,-,-,-,6.64765e-01,2.31461e-02,-,-,-,
1669,10805,3.09157e+01,-4.67732e+00,5.00000e-01,-,-,-,9.45839e+00,3.07821e-02,-,-,-,
1668,5997,6.89718e-01,-1.22993e+00,1.00000e+00,-,-,-,8.87353e+00,4.10726e-02,-,-,-,
1667,6013,-3.12622e+00,2.50188e+00,1.00000e+00,-,-,-,8.57715e+00,3.56217e-02,-,-,-,
1666,6200,-2.72330e+00,1.99124e+00,1.00000e+00,-,-,-,8.39371e+00,3.60068e-02,-,-,-,
1665,10890,2.74637e+01,5.00000e+00,0.00000e+00,-,-,-,1.06467e+01,3.19206e-02,-,-,-,
1664,6169,-1.12470e+01,-2.81547e+00,1.00000e+00,-,-,-,9.08772e+00,7.46613e-03,-,-,-,
1663,10761,3.36148e+01,-1.19387e-01,5.00000e-01,-,-,-,9.73205e+00,2.09033e-02,-,-,-,
1662,5995,1.02184e+01,2.60859e+00,1.00000e+00,-,-,-,9.08235e+00,5.75495e-02,-,-,-,
1661,6190,1.03978e+01,3.28879e+00,1.00000e+00,-,-,-,7.94845e+00,5.79615e-02,-,-,-,
1660,15523,1.52742e+01,1.80828e+00,1.00000e+00,-,-,-,9.21633e+00,5.71136e-02,-,-,-,
1659,5986,1.09103e+01,3.22655e+00,1.00000e+00,-,-,-,9.13903e+00,5.85594e-02,-,-,-,
1658,10936,1.90660e+01,-6.26652e-01,0.00000e+00,-,-,-,9.69452e+00,5.25938e-02,-,-,-,
1657,5983,4.98617e+00,4.10959e+00,1.00000e+00,-,-,-,1.00056e+01,4.98065e-02,-,-,-,
1656,11291,3.35568e+01,-4.55765e+00,0.00000e+00,-,-,-,8.83469e+00,2.76822e-02,-,-,-,
1655,10933,2.13972e+01,-3.00798e+00,0.00000e+00,-,-,-,9.00082e+00,4.98083e-02,-,-,-,
